"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 06월 25일","241.00","243.00","244.75","239.75","0.52K","-1.43%"
"2018년 06월 22일","244.50","240.00","244.75","239.50","0.38K","1.03%"
"2018년 06월 21일","242.00","238.75","243.00","237.00","0.57K","1.36%"
"2018년 06월 20일","238.75","235.75","239.25","233.00","0.43K","1.60%"
"2018년 06월 19일","235.00","233.50","237.00","228.50","0.54K","0.75%"
"2018년 06월 18일","233.25","234.50","235.75","230.50","0.38K","-0.11%"
"2018년 06월 15일","233.50","228.25","235.00","228.00","0.46K","1.52%"
"2018년 06월 14일","230.00","233.25","234.50","226.00","0.52K","-1.29%"
"2018년 06월 13일","233.00","242.50","243.75","231.25","0.50K","-3.82%"
"2018년 06월 12일","242.25","242.25","244.00","240.50","0.23K","-0.10%"
"2018년 06월 11일","242.50","244.50","245.00","240.75","0.39K","0.73%"
"2018년 06월 08일","240.75","239.00","246.75","233.75","0.38K","0.73%"
"2018년 06월 07일","239.00","243.50","244.75","235.50","0.56K","-0.73%"
"2018년 06월 06일","240.75","245.75","248.00","239.50","0.41K","-1.33%"
"2018년 06월 05일","244.00","241.00","246.50","238.75","0.31K","1.14%"
"2018년 06월 04일","241.25","245.50","248.00","240.25","0.36K","-1.93%"
"2018년 06월 01일","246.00","246.00","250.75","243.75","0.63K","0.51%"
"2018년 05월 31일","244.75","238.75","246.50","238.25","0.68K","2.51%"
"2018년 05월 30일","238.75","244.75","247.00","238.00","0.78K","-2.15%"
"2018년 05월 29일","244.00","249.25","254.00","243.75","0.58K","-1.91%"
"2018년 05월 25일","248.75","246.75","253.75","241.25","0.39K","1.95%"
"2018년 05월 24일","244.00","252.00","254.00","241.25","0.70K","-3.17%"
"2018년 05월 23일","252.00","249.75","253.00","249.25","0.53K","0.90%"
"2018년 05월 22일","249.75","243.50","250.00","243.50","0.53K","1.83%"
"2018년 05월 21일","245.25","243.00","245.50","242.00","0.28K","1.34%"
"2018년 05월 18일","242.00","240.75","243.00","240.75","0.13K","0.41%"
"2018년 05월 17일","241.00","241.00","242.50","240.25","0.09K","-0.10%"
"2018년 05월 16일","241.25","240.50","243.00","238.50","0.23K","0.42%"
"2018년 05월 15일","240.25","236.00","241.00","236.00","0.21K","4.91%"
"2018년 05월 14일","229.00","229.00","229.00","229.00","-","2.46%"
"2018년 05월 11일","223.50","223.50","223.50","223.50","0.00K","-3.66%"
"2018년 05월 10일","232.00","232.00","232.00","232.00","0.00K","1.42%"
"2018년 05월 09일","228.75","228.75","228.75","228.75","0.01K","-0.11%"
"2018년 05월 08일","229.00","226.75","226.75","226.75","0.00K","1.66%"
"2018년 05월 07일","225.25","225.25","225.25","225.25","-","0.67%"
"2018년 05월 04일","223.75","223.75","223.75","223.75","-","-0.89%"
"2018년 05월 03일","225.75","225.75","225.75","225.75","-","0.11%"
"2018년 05월 02일","225.50","225.50","225.50","225.50","0.00K","-0.99%"
"2018년 05월 01일","227.75","226.00","226.00","226.00","0.02K","1.00%"
"2018년 04월 30일","225.50","225.00","227.00","222.25","0.03K","1.81%"
"2018년 04월 27일","221.50","222.00","222.75","219.00","0.21K","0.34%"
"2018년 04월 26일","220.75","224.50","224.75","217.00","0.41K","-0.90%"
"2018년 04월 25일","222.75","222.00","227.00","221.75","0.19K","-0.67%"
"2018년 04월 24일","224.25","226.25","227.50","215.00","0.61K","-1.10%"
"2018년 04월 23일","226.75","232.75","235.00","221.75","1.03K","-2.47%"
"2018년 04월 20일","232.50","236.00","236.00","231.50","0.24K","-0.85%"
"2018년 04월 19일","234.50","235.75","236.75","233.25","0.82K","-0.64%"
"2018년 04월 18일","236.00","228.75","236.25","228.50","0.62K","3.17%"
"2018년 04월 17일","228.75","230.25","232.25","227.75","0.29K","-0.76%"
"2018년 04월 16일","230.50","233.50","234.25","225.50","0.44K","-1.60%"
"2018년 04월 13일","234.25","239.00","239.25","233.00","0.35K","-1.37%"
"2018년 04월 12일","237.50","238.75","241.00","237.00","0.36K","0.00%"
"2018년 04월 11일","237.50","236.75","239.00","235.00","0.56K","0.42%"
"2018년 04월 10일","236.50","237.50","238.25","231.00","0.52K","-0.32%"
"2018년 04월 09일","237.25","236.75","238.25","235.75","0.65K","1.71%"
"2018년 04월 06일","233.25","231.00","234.50","230.25","0.22K","0.21%"
"2018년 04월 05일","232.75","230.00","233.75","228.50","0.40K","1.20%"
"2018년 04월 04일","230.00","234.00","234.75","224.50","0.68K","-1.08%"
"2018년 04월 03일","232.50","232.75","234.50","230.25","0.69K","0.32%"
"2018년 04월 02일","231.75","226.50","233.00","226.50","1.07K","3.00%"
"2018년 03월 29일","225.00","222.75","228.25","221.50","0.72K","1.47%"
"2018년 03월 28일","221.75","226.00","226.75","221.50","0.56K","-1.88%"
