"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 04월 11일","895.25","901.25","904.00","893.50","98.64K","-0.75%"
"2019년 04월 10일","902.00","898.75","903.75","897.25","110.70K","0.36%"
"2019년 04월 09일","898.75","898.25","902.25","894.75","95.49K","0.00%"
"2019년 04월 08일","898.75","899.00","903.50","898.00","113.48K","-0.03%"
"2019년 04월 05일","899.00","904.50","904.75","896.25","102.77K","-0.83%"
"2019년 04월 04일","906.50","898.25","907.25","897.00","112.22K","0.86%"
"2019년 04월 03일","898.75","899.25","903.00","894.75","63.62K","-0.14%"
"2019년 04월 02일","900.00","895.75","901.25","892.50","78.59K","0.50%"
"2019년 04월 01일","895.50","884.00","899.00","883.75","116.29K","1.27%"
"2019년 03월 29일","884.25","888.75","892.75","883.00","96.06K","-0.59%"
"2019년 03월 28일","889.50","888.00","891.75","886.50","71.40K","0.23%"
"2019년 03월 27일","887.50","900.25","900.75","886.00","108.41K","-1.47%"
"2019년 03월 26일","900.75","905.50","907.50","899.50","64.16K","-0.63%"
"2019년 03월 25일","906.50","904.50","908.25","901.50","62.22K","0.30%"
