"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 11월 21일","17.116","17.210","17.210","17.065","0.24K","-0.29%"
"2019년 11월 20일","17.166","17.120","17.220","17.065","0.37K","-0.02%"
"2019년 11월 19일","17.169","17.080","17.200","17.000","0.34K","0.69%"
"2019년 11월 18일","17.051","17.015","17.080","16.795","0.14K","0.52%"
"2019년 11월 17일","16.962","16.935","16.968","16.933","-","-0.22%"
"2019년 11월 15일","16.999","17.080","17.080","16.880","0.10K","-0.46%"
"2019년 11월 14일","17.078","17.000","17.115","16.945","0.15K","0.68%"
"2019년 11월 13일","16.963","16.815","17.000","16.815","0.26K","1.33%"
"2019년 11월 12일","16.740","16.730","16.835","16.680","0.09K","-0.66%"
"2019년 11월 11일","16.852","16.815","16.955","16.690","0.17K","0.30%"
"2019년 11월 10일","16.802","16.762","16.808","16.758","-","-0.40%"
"2019년 11월 08일","16.870","17.130","17.130","16.710","0.86K","-1.14%"
"2019년 11월 07일","17.065","17.655","17.690","17.000","0.31K","-3.34%"
"2019년 11월 06일","17.654","17.635","17.660","17.450","0.10K","0.18%"
"2019년 11월 05일","17.623","18.115","18.115","17.600","0.17K","-2.76%"
"2019년 11월 04일","18.123","18.195","18.210","18.035","0.05K","0.01%"
"2019년 11월 03일","18.122","18.110","18.133","18.090","-","0.07%"
"2019년 11월 01일","18.109","18.115","18.200","18.000","0.07K","-0.08%"
"2019년 10월 31일","18.124","17.990","18.165","17.975","0.59K","1.13%"
"2019년 10월 30일","17.921","17.870","17.990","17.735","0.23K","0.50%"
"2019년 10월 29일","17.831","17.870","17.905","17.605","78.57K","-0.25%"
"2019년 10월 28일","17.876","18.065","18.145","17.785","81.92K","-0.87%"
"2019년 10월 27일","18.032","18.038","18.062","18.010","-","0.59%"
"2019년 10월 25일","17.926","17.835","18.350","17.800","133.99K","0.69%"
"2019년 10월 24일","17.804","17.575","17.860","17.485","76.01K","1.27%"
"2019년 10월 23일","17.580","17.550","17.630","17.515","51.19K","0.46%"
"2019년 10월 22일","17.500","17.580","17.680","17.440","56.64K","-0.58%"
"2019년 10월 21일","17.602","17.615","17.895","17.530","76.35K","0.05%"
"2019년 10월 20일","17.593","17.570","17.605","17.565","-","0.09%"
"2019년 10월 18일","17.578","17.570","17.620","17.420","48.12K","-0.19%"
"2019년 10월 17일","17.612","17.415","17.665","17.330","62.37K","1.06%"
"2019년 10월 16일","17.427","17.430","17.490","17.180","80.64K","0.25%"
"2019년 10월 15일","17.384","17.695","17.765","17.370","71.96K","-1.84%"
"2019년 10월 14일","17.710","17.590","17.735","17.455","48.68K","1.13%"
"2019년 10월 13일","17.512","17.535","17.595","17.497","-","-0.18%"
"2019년 10월 11일","17.544","17.540","17.785","17.370","102.67K","-0.33%"
"2019년 10월 10일","17.602","17.800","17.935","17.455","93.95K","-1.17%"
"2019년 10월 09일","17.810","17.775","18.000","17.720","67.68K","0.62%"
